AthleteID,EventID,MedalID
146529,1628,0
3430,1628,1
12134,1628,1
33595,1628,1
48211,1628,1
50402,1628,1
50555,1628,1
54307,1628,1
57263,1628,1
65257,1628,1
72218,1628,1
73866,1628,1
78944,1628,1
79468,1628,1
83063,1628,1
83761,1628,1
96210,1628,1
103279,1628,1
107245,1628,1
150833,1628,1
152622,1628,1
44464,1628,2
60735,1628,2
61069,1628,2
68067,1628,2
70688,1628,2
76021,1628,2
76202,1628,2
89401,1628,2
93899,1628,2
95982,1628,2
96029,1628,2
98519,1628,2
101450,1628,2
103464,1628,2
104222,1628,2
122092,1628,2
124082,1628,2
135765,1628,2
137689,1628,2
138349,1628,2
1877,1636,0
65723,1636,1
89797,1636,2
1898,1651,0
73998,1651,1
79533,1651,2
1939,1681,0
151762,1681,0
7328,1681,1
14030,1681,1
89217,1681,2
105056,1681,2
1941,1682,0
12474,1682,0
57281,1682,0
58112,1682,0
16534,1682,1
48202,1682,1
119322,1682,1
152937,1682,1
6572,1682,2
21576,1682,2
26628,1682,2
35237,1682,2
131120,1682,2
1944,55,0
23537,55,0
40590,55,0
43187,55,0
44718,55,0
53456,55,0
81420,55,0
85208,55,0
93198,55,0
105375,55,0
107201,55,0
118525,55,0
126286,55,0
147247,55,0
152985,55,0
35,55,1
4455,55,1
4537,55,1
21564,55,1
39241,55,1
44242,55,1
54928,55,1
91110,55,1
98067,55,1
101556,55,1
110164,55,1
117929,55,1
123192,55,1
135551,55,1
136592,55,1
138338,55,1
23956,55,2
40184,55,2
45476,55,2
82196,55,2
82351,55,2
128111,55,2
128519,55,2
136051,55,2
136062,55,2
150189,55,2
151069,55,2
151436,55,2
154276,55,2
155820,55,2
157383,55,2
1953,1691,0
109972,1691,1
122075,1691,1
47303,1691,2
1956,1694,0
5006,1694,0
7949,1694,0
24159,1694,0
74362,1694,0
82792,1694,0
86138,1694,0
100820,1694,0
114926,1694,0
116229,1694,0
132012,1694,0
15885,1694,1
16950,1694,1
33897,1694,1
33902,1694,1
46928,1694,1
48599,1694,1
60903,1694,1
66421,1694,1
69556,1694,1
110134,1694,1
19272,1694,2
28981,1694,2
41582,1694,2
55581,1694,2
73774,1694,2
79680,1694,2
114178,1694,2
119253,1694,2
125247,1694,2
125827,1694,2
149999,1694,2
151673,1694,2
1973,607,0
24075,607,0
121926,607,0
23151,607,1
61083,607,1
88966,607,1
91397,607,1
20255,607,2
78716,607,2
79594,607,2
141498,607,2
2005,1288,0
55915,1288,1
86858,1288,2
2008,1393,0
9349,1393,0
34602,1393,0
35614,1393,0
51793,1393,0
66166,1393,0
91677,1393,0
104904,1393,0
128159,1393,0
131607,1393,0
157521,1393,0
6543,1393,1
9477,1393,1
17059,1393,1
26307,1393,1
41025,1393,1
81838,1393,1
107144,1393,1
127875,1393,1
130763,1393,1
150855,1393,1
151291,1393,1
14808,1393,2
28477,1393,2
40244,1393,2
49548,1393,2
67666,1393,2
73095,1393,2
85530,1393,2
94930,1393,2
111814,1393,2
123856,1393,2
137283,1393,2
2010,1380,0
9351,1380,0
50866,1380,0
61999,1380,0
66168,1380,0
73823,1380,0
96802,1380,0
117931,1380,0
127453,1380,0
127696,1380,0
131608,1380,0
28430,1380,1
40246,1380,1
47039,1380,1
54987,1380,1
58652,1380,1
71209,1380,1
75800,1380,1
94932,1380,1
135685,1380,1
137285,1380,1
143921,1380,1
10837,1380,2
49430,1380,2
74892,1380,2
83800,1380,2
86927,1380,2
97861,1380,2
112095,1380,2
119471,1380,2
120839,1380,2
142513,1380,2
147695,1380,2
2015,796,0
16777,796,0
40856,796,0
45977,796,0
85336,796,0
140108,796,2
6593,796,1
43664,796,2
56169,796,1
99558,796,1
110416,796,1
20902,796,2
39875,796,2
42853,796,2
152580,796,2
2079,1096,0
97525,1096,0
113666,1096,0
128708,1096,0
9567,1096,1
9568,1096,1
106514,1096,1
117525,1096,1
36344,1096,2
81209,1096,2
153787,1096,2
158408,1096,2
2238,1799,0
126237,1799,1
61275,1799,2
2433,1816,0
150356,1816,1
115976,1816,2
2674,1962,0
101375,1962,1
109633,1962,2
2831,38,0
4471,38,0
33551,38,0
43491,38,0
55888,38,0
58094,38,0
63180,38,0
64856,38,0
65877,38,0
77479,38,0
85408,38,0
87339,38,0
96728,38,0
103923,38,0
108258,38,0
120677,38,0
132675,38,0
139951,38,0
143472,38,0
147465,38,0
21,38,2
36,38,2
4517,38,2
10558,38,2
14073,38,2
14752,38,2
16976,38,2
16991,38,2
30214,38,2
38562,38,2
40647,38,2
55777,38,2
57960,38,2
64632,38,2
64668,38,2
74869,38,2
100989,38,2
104325,38,2
121509,38,2
124503,38,2
130522,38,2
134002,38,2
136102,38,2
142159,38,2
152263,38,2
2844,1958,0
139219,1958,1
143781,1958,1
117360,1958,2
2851,2047,0
76663,2047,0
83068,2047,0
113602,2047,0
128874,2047,0
149965,2047,0
47063,2047,1
63650,2047,1
68721,2047,1
94002,2047,1
151396,2047,1
26782,2047,2
50582,2047,2
78929,2047,2
80209,2047,2
137978,2047,2
2851,2046,1
38163,2046,0
85211,2046,0
96222,2046,0
113602,2046,1
123251,2046,0
128874,2046,1
149965,2046,1
14086,2046,2
41955,2046,2
85102,2046,2
153614,2046,2
2865,1793,0
54062,1793,0
26715,1793,1
41926,1793,1
2107,1793,2
86837,1793,2
2908,1795,0
75081,1795,1
137143,1795,1
96885,1795,2
2930,2093,0
8224,2093,0
9247,2093,0
132883,2093,0
8625,2093,1
37323,2093,1
38608,2093,2
48319,2093,1
152861,2093,1
74681,2093,2
99955,2093,2
134930,2093,2
2964,2111,0
113110,2111,0
12544,2111,1
151703,2111,1
25696,2111,2
93461,2111,2
2973,1849,0
75071,1849,1
117779,1849,2
2974,2117,0
138075,2117,1
74133,2117,2
3003,2137,0
69410,2137,0
58337,2137,1
119993,2137,1
81966,2137,2
151746,2137,2
3006,2138,0
60857,2138,1
117303,2138,1
84101,2138,2
3022,2146,0
15540,2146,1
86742,2146,2
3023,2147,0
83469,2147,1
15541,2147,2
3033,872,0
28640,872,0
41844,872,0
48447,872,0
62682,872,0
86670,872,0
94098,872,0
94101,872,0
100811,872,0
110900,872,0
110902,872,0
113594,872,0
115733,872,0
1750,872,1
14769,872,1
32102,872,1
33240,872,1
41713,872,1
42745,872,1
45180,872,1
48106,872,1
101534,872,1
113336,872,1
113337,872,1
139185,872,1
147145,872,1
13500,872,2
19169,872,2
19498,872,2
19800,872,2
45912,872,2
65141,872,2
74491,872,2
82943,872,2
84875,872,2
107865,872,2
109893,872,2
127283,872,2
135858,872,2
3126,1916,0
136682,1916,1
139208,1916,1
82865,1916,2
3182,261,0
39697,261,0
42336,261,0
65495,261,0
71523,261,0
72916,261,0
97213,261,0
109294,261,0
118538,261,0
140816,261,0
143550,261,0
153641,261,0
29508,261,1
52688,261,1
71887,261,1
97885,261,1
98642,261,1
110105,261,1
110112,261,1
114873,261,1
136096,261,1
149331,261,1
157934,261,1
158059,261,1
5835,261,2
11214,261,2
27113,261,2
31079,261,2
64334,261,2
82545,261,2
83212,261,2
87419,261,2
88166,261,2
119682,261,2
122944,261,2
132021,261,2
3259,1069,0
3469,1069,0
23241,1069,0
46243,1069,0
49393,1069,0
53516,1069,0
69204,1069,0
88075,1069,0
101688,1069,0
111133,1069,0
118851,1069,0
126309,1069,0
129758,1069,0
156104,1069,0
14703,1069,1
18573,1069,1
42595,1069,1
43609,1069,1
43975,1069,1
52459,1069,1
54977,1069,1
55023,1069,1
56922,1069,1
57609,1069,1
58671,1069,1
61491,1069,1
68612,1069,1
97112,1069,1
113651,1069,1
135101,1069,1
153507,1069,1
153535,1069,1
156555,1069,1
5242,1069,2
17200,1069,2
31690,1069,2
36615,1069,2
63059,1069,2
67903,1069,2
73213,1069,2
142444,1069,2
145283,1069,2
145525,1069,2
148388,1069,2
3263,377,0
67978,377,0
77063,377,0
78527,377,0
107574,377,0
109675,377,0
129689,377,0
129694,377,0
129702,377,0
129713,377,0
129718,377,0
129732,377,0
129750,377,0
129819,377,0
129874,377,0
28277,377,1
31789,377,1
39591,377,1
48250,377,1
57670,377,1
90178,377,1
91041,377,1
100972,377,1
108101,377,1
108112,377,1
111244,377,1
130946,377,1
150670,377,1
153627,377,1
366,377,2
1318,377,2
5512,377,2
6907,377,2
7460,377,2
7521,377,2
8260,377,2
29925,377,2
53398,377,2
55128,377,2
69196,377,2
85764,377,2
86357,377,2
96454,377,2
100325,377,2
156355,377,2
3290,888,0
82039,888,2
103774,888,1
3290,2269,0
12378,2269,0
26421,2269,0
50289,2269,0
82039,2269,0
103774,2269,0
134350,2269,0
5326,2269,1
10810,2269,1
16181,2269,1
31334,2269,1
41600,2269,1
119581,2269,1
152526,2269,1
4260,2269,2
29782,2269,2
52877,2269,2
58260,2269,2
95307,2269,2
126718,2269,2
3305,2273,0
115102,2273,1
5316,2273,2
3332,1811,0
147121,1811,1
108572,1811,2
3336,2281,0
74280,2281,1
39046,2281,2
3339,2283,0
125206,2283,0
18149,2283,1
91245,2283,1
84436,2283,2
100432,2283,2
3346,2286,0
46399,2286,0
49469,2286,0
112778,2286,0
128373,2286,0
158339,2286,0
7707,2286,1
61939,2286,1
84376,2286,1
88561,2286,1
123430,2286,1
143339,2286,1
20321,2286,2
24921,2286,2
83879,2286,2
135802,2286,2
136018,2286,2
157267,2286,2
3375,2301,0
18468,2301,2
31050,2301,0
31293,2301,0
32236,2301,0
41694,2301,0
145173,2301,0
145803,2301,0
146101,2301,0
38747,2301,2
40565,2301,2
50880,2301,2
80301,2301,2
84851,2301,2
114472,2301,2
117653,2301,2
3375,2302,0
18468,2302,2
31050,2302,0
31293,2302,0
32236,2302,0
41694,2302,0
145173,2302,0
145803,2302,0
146101,2302,0
38747,2302,2
40565,2302,2
50880,2302,2
80301,2302,2
84851,2302,2
114472,2302,2
117653,2302,2
3375,2300,2
18468,2300,1
30709,2300,0
31050,2300,2
31293,2300,2
32236,2300,2
41694,2300,2
105685,2300,0
139672,2300,0
145173,2300,2
145233,2300,0
145678,2300,0
145705,2300,0
145803,2300,2
145906,2300,0
146101,2300,2
152525,2300,0
38747,2300,1
40565,2300,1
50880,2300,1
80301,2300,1
84851,2300,1
114472,2300,1
117653,2300,1
3429,41,0
4646,41,0
12165,41,0
28732,41,0
91570,41,0
127785,41,0
26200,41,1
27580,41,1
37637,41,1
58765,41,1
87985,41,1
93365,41,1
15991,41,2
71848,41,2
75007,41,2
120138,41,2
140409,41,2
151102,41,2
151501,41,2
3447,2341,0
152721,2341,1
54490,2341,2
3449,1324,0
5258,1324,0
40414,1324,0
54741,1324,0
55059,1324,0
59680,1324,0
61090,1324,0
85933,1324,0
94055,1324,0
96184,1324,0
108378,1324,0
113079,1324,0
113083,1324,0
130516,1324,0
133702,1324,0
142096,1324,0
15637,1324,1
15644,1324,1
32022,1324,1
34892,1324,1
95777,1324,1
130063,1324,1
130909,1324,1
130910,1324,1
139032,1324,1
139649,1324,1
142061,1324,1
145274,1324,1
145337,1324,1
145520,1324,1
145573,1324,1
146923,1324,1
1752,1324,2
5445,1324,2
6316,1324,2
7421,1324,2
41378,1324,2
45251,1324,2
45892,1324,2
56540,1324,2
85944,1324,2
87421,1324,2
88901,1324,2
104179,1324,2
117994,1324,2
119346,1324,2
134313,1324,2
149334,1324,2
3470,2363,0
6686,2363,0
15157,2363,0
17662,2363,0
21757,2363,0
23242,2363,0
53517,2363,0
57265,2363,0
62550,2363,0
93718,2363,0
111134,2363,0
129726,2363,0
129835,2363,0
135940,2363,0
138470,2363,0
14759,2363,1
17665,2363,1
26172,2363,1
31738,2363,1
34091,2363,1
39699,2363,1
46794,2363,1
50493,2363,1
61214,2363,1
71861,2363,1
90935,2363,1
102512,2363,1
127847,2363,1
153530,2363,1
53305,2363,2
61281,2363,2
72138,2363,2
72902,2363,2
73018,2363,2
98288,2363,2
98520,2363,2
122246,2363,2
128140,2363,2
131688,2363,2
144433,2363,2
3471,1070,0
23243,1070,0
29932,1070,0
38478,1070,0
41124,1070,0
45046,1070,0
49392,1070,0
60145,1070,0
62550,1070,0
69190,1070,0
69191,1070,0
88899,1070,0
92819,1070,0
101082,1070,0
110486,1070,0
127484,1070,0
129836,1070,0
129932,1070,0
138471,1070,0
31230,1070,1
31231,1070,1
31490,1070,1
31691,1070,1
51878,1070,1
55554,1070,1
125456,1070,1
132791,1070,1
145318,1070,1
145414,1070,1
145868,1070,1
151708,1070,1
7056,1070,2
11221,1070,2
28763,1070,2
35709,1070,2
47019,1070,2
53386,1070,2
59728,1070,2
68458,1070,2
68613,1070,2
75315,1070,2
91298,1070,2
91976,1070,2
92372,1070,2
103449,1070,2
109653,1070,2
114668,1070,2
120779,1070,2
124897,1070,2
125146,1070,2
150521,1070,2
151232,1070,2
156556,1070,2
3486,2370,0
13791,2370,0
13792,2370,0
16057,2370,0
25061,2370,0
44055,2370,0
54804,2370,0
96719,2370,0
104761,2370,0
104762,2370,0
104763,2370,0
105066,2370,0
105067,2370,0
105068,2370,0
105069,2370,0
116709,2370,0
134705,2370,0
152229,2370,0
3488,2371,0
53872,2371,0
54585,2371,0
96722,2371,0
108252,2371,0
14074,2371,1
56730,2371,1
58271,2371,1
59247,2371,1
104000,2371,1
18455,2371,2
18563,2371,2
29373,2371,2
120314,2371,2
152434,2371,2
3499,839,0
19261,839,0
65199,839,0
91055,839,0
26046,839,1
105827,839,2
120600,839,1
120607,839,1
124556,839,1
43815,839,2
111749,839,2
153334,839,2
3499,838,2
52223,838,0
105827,838,1
3528,2014,0
16968,2014,0
21120,2014,0
27523,2014,0
87903,2014,0
88938,2014,1
98218,2014,0
98220,2014,0
103771,2014,0
139631,2014,0
144295,2014,0
4285,2014,1
18828,2014,1
22074,2014,1
78691,2014,2
82040,2014,1
95732,2014,1
142650,2014,1
5328,2014,2
15095,2014,2
30840,2014,2
47233,2014,2
48436,2014,2
141227,2014,2
3543,2399,0
17697,2399,0
31635,2399,0
38302,2399,0
43627,2399,2
53214,2399,0
128049,2399,0
134946,2399,0
150732,2399,0
13096,2399,1
139381,2399,1
145574,2399,1
146164,2399,1
11435,2399,2
97625,2399,2
140310,2399,2
143546,2399,2
3544,2400,0
5776,2400,0
16238,2400,0
26816,2400,0
33253,2400,0
47637,2400,0
50508,2400,0
86232,2400,0
92702,2400,0
97864,2400,0
115022,2400,0
141939,2400,0
156548,2400,0
10813,2400,1
33968,2400,1
39378,2400,1
43530,2400,1
48655,2400,1
83388,2400,1
95406,2400,1
97424,2400,1
109966,2400,1
121044,2400,1
133303,2400,1
148071,2400,1
6649,2400,2
38250,2400,2
67219,2400,2
67280,2400,2
74350,2400,2
77709,2400,2
81993,2400,2
91592,2400,2
95567,2400,2
95568,2400,2
98082,2400,2
103251,2400,2
120467,2400,2
3732,1348,0
17523,1348,0
43325,1348,0
50816,1348,0
54149,1348,0
56631,1348,0
64674,1348,0
76056,1348,0
83803,1348,0
84296,1348,0
101995,1348,0
117809,1348,0
131548,1348,0
135914,1348,0
1498,1348,1
2826,1348,1
3667,1348,1
4244,1348,1
9493,1348,1
25440,1348,1
28538,1348,1
38371,1348,1
41169,1348,1
41170,1348,1
83253,1348,1
86797,1348,1
88135,1348,1
99101,1348,1
111077,1348,1
9344,1348,2
19207,1348,2
19209,1348,2
35437,1348,2
65671,1348,2
71904,1348,2
78607,1348,2
91301,1348,2
93296,1348,2
112580,1348,2
114813,1348,2
114877,1348,2
124284,1348,2
149328,1348,2
3825,2508,0
45789,2508,0
99086,2508,0
5440,2508,2
14053,2508,1
53161,2508,1
53952,2508,1
52429,2508,2
137343,2508,2
3922,2552,0
19722,2552,0
75033,2552,0
99217,2552,0
128728,2552,0
46580,2552,1
47048,2552,1
53473,2552,1
99358,2552,1
99361,2552,1
85501,2552,2
91265,2552,2
95207,2552,2
119644,2552,2
124543,2552,2
3957,2572,0
48584,2572,1
94348,2572,2
3957,2569,1
111832,2569,0
48584,2569,2
93538,2569,1
3957,2570,1
15760,2570,0
24952,2570,0
30454,2570,0
69497,2570,2
93416,2570,0
94390,2570,0
110384,2570,0
135342,2570,0
48584,2570,1
82628,2570,1
87564,2570,1
93538,2570,1
143261,2570,1
34597,2570,2
45090,2570,2
51015,2570,2
72265,2570,2
76306,2570,2
84610,2570,2
3957,2571,2
30454,2571,1
111832,2571,0
3958,2575,0
82340,2575,1
103541,2575,2
3958,2576,0
14659,2576,0
61575,2576,0
69498,2576,2
103541,2576,0
113332,2576,0
114901,2576,0
156510,2576,2
24953,2576,1
29899,2576,1
30455,2576,1
82645,2576,2
86492,2576,1
113638,2576,2
116146,2576,1
126129,2576,1
24052,2576,2
72675,2576,2
3958,2577,1
69498,2577,2
156510,2577,0
3965,560,0
8112,560,0
11870,560,0
14296,560,0
27160,560,0
51881,560,0
114780,560,0
114782,560,0
19284,560,1
28917,560,1
36184,560,1
68345,560,1
105748,560,1
119332,560,1
139775,560,1
142495,560,1
146254,560,1
9774,560,2
53008,560,2
58362,560,2
61899,560,2
68922,560,2
68925,560,2
147586,560,2
4007,2594,0
149609,2594,1
11662,2594,2
4007,386,1
69064,386,0
149609,386,2
4035,2031,0
21502,2031,0
35224,2031,0
47961,2031,0
62890,2031,0
65530,2031,0
89685,2031,0
99489,2031,0
106261,2031,0
107751,2031,0
137993,2031,0
138279,2031,0
10948,2031,1
17686,2031,1
28533,2031,1
43063,2031,1
50455,2031,1
57218,2031,1
62098,2031,1
107326,2031,1
122919,2031,1
124030,2031,1
134903,2031,1
140684,2031,1
12050,2031,2
14289,2031,2
16435,2031,2
55751,2031,2
71746,2031,2
112810,2031,2
126736,2031,2
139038,2031,2
145431,2031,2
145488,2031,2
158037,2031,2
158384,2031,2
4068,244,0
9287,244,0
29049,244,0
47929,244,0
51511,244,0
78383,244,0
83039,244,0
86869,244,0
107207,244,0
111503,244,0
120228,244,0
132990,244,0
14805,244,1
15978,244,1
34747,244,1
40875,244,1
52340,244,1
56874,244,1
63679,244,1
67019,244,1
67528,244,1
67878,244,1
73097,244,1
87743,244,1
89873,244,1
121182,244,1
1368,244,2
24444,244,2
48595,244,2
49887,244,2
50738,244,2
67593,244,2
75958,244,2
96807,244,2
101870,244,2
122687,244,2
126860,244,2
4076,1571,0
12316,1571,0
18513,1571,0
19836,1571,0
27242,1571,0
41249,1571,0
54395,1571,0
55983,1571,0
90490,1571,0
102207,1571,0
102533,1571,0
117591,1571,0
131290,1571,0
147235,1571,0
152579,1571,0
3479,1571,1
18263,1571,1
33685,1571,1
37174,1571,1
40001,1571,1
42716,1571,1
53733,1571,1
54200,1571,1
54217,1571,1
90400,1571,1
96235,1571,1
118812,1571,1
140857,1571,1
150449,1571,1
152451,1571,1
4822,1571,2
44390,1571,2
61668,1571,2
61838,1571,2
72145,1571,2
73570,1571,2
89044,1571,2
89378,1571,2
98439,1571,2
122158,1571,2
137825,1571,2
138088,1571,2
144555,1571,2
154563,1571,2
154601,1571,2
4095,266,0
14806,266,0
15979,266,0
34748,266,0
40876,266,0
52341,266,0
67020,266,0
67529,266,0
73098,266,0
89874,266,0
111812,266,0
121183,266,0
1369,266,1
16058,266,1
49927,266,1
50864,266,1
66511,266,1
76276,266,1
76292,266,1
104902,266,1
112548,266,1
126861,266,1
155168,266,1
15344,266,2
63032,266,2
97797,266,2
98798,266,2
101501,266,2
120110,266,2
123278,266,2
129255,266,2
133545,266,2
134615,266,2
142761,266,2
4114,2337,0
57869,2337,0
103841,2337,1
103842,2337,1
10382,2337,2
125904,2337,2
4199,265,0
4200,265,0
18970,265,0
25649,265,0
28943,265,0
42694,265,0
71881,265,0
134961,265,0
157837,265,0
22846,265,1
63078,265,1
72992,265,1
84268,265,1
96799,265,1
101914,265,1
112017,265,1
140991,265,1
147250,265,1
1253,265,2
1731,265,2
11183,265,2
13976,265,2
92559,265,2
111549,265,2
125702,265,2
148914,265,2
149845,265,2
4219,572,0
4309,572,0
7637,572,0
7647,572,0
35177,572,0
40489,572,0
60844,572,0
67077,572,0
78429,572,0
102540,572,0
103378,572,0
103406,572,0
103658,572,0
104320,572,0
104742,572,0
151650,572,0
2906,572,1
3974,572,1
4866,572,1
10833,572,1
26631,572,1
33628,572,1
51571,572,1
65991,572,1
84143,572,1
87185,572,1
98792,572,1
118230,572,1
118463,572,1
119807,572,1
124333,572,1
156852,572,1
156860,572,1
3620,572,2
7351,572,2
10090,572,2
16213,572,2
22536,572,2
23165,572,2
28047,572,2
32313,572,2
45132,572,2
83132,572,2
83178,572,2
95606,572,2
104619,572,2
108044,572,2
111064,572,2
126955,572,2
129260,572,2
156584,572,2
4225,2670,0
59874,2670,0
89491,2670,0
111009,2670,0
15552,2670,1
26279,2670,1
78957,2670,1
116503,2670,1
21505,2670,2
21509,2670,2
124742,2670,2
148934,2670,2
4225,2671,1
135538,2671,0
55071,2671,2
4264,1798,0
75769,1798,0
77368,1798,0
125944,1798,0
63283,1798,1
64703,1798,1
67450,1798,1
76785,1798,1
53269,1798,2
63399,1798,2
80371,1798,2
136945,1798,2
4305,2705,0
12400,2705,0
64665,2705,0
132643,2705,0
28501,2705,1
47593,2705,1
137328,2705,1
140659,2705,1
20496,2705,2
61959,2705,2
61972,2705,2
143430,2705,2
4313,2707,0
73557,2707,1
67417,2707,2
4317,1871,0
18277,1871,1
104217,1871,1
45245,1871,2
4332,2719,0
127989,2719,1
155394,2719,2
